"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00368449","STATE COLLEGE, PA US","2017-10-22","0.00","0.0","0.0","69","44","46","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-23","0.00","0.0","0.0","72","46","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-24","0.39","0.0","0.0","67","54","54","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-25","0.00","0.0","0.0","66","42","44","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-26","0.00","0.0","0.0","48","42","44","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-27","0.00","0.0","0.0","51","34","36","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-28","0.00","0.0","0.0","61","36","50","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-29","1.33","0.0","0.0","62","45","46","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-30","2.12","0.0","0.0","47","38","43","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-10-31","0.00","0.0","0.0","48","37","38","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-01","0.00","0.0","0.0","45","31","35","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-02","0.15","0.0","0.0","46","35","46","0.0","    1",,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2017-11-03","0.02","0.0","0.0","60","46","54","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-04","0.02","0.0","0.0","63","34","35","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-05","0.03","0.0","0.0","53","35","50","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-06","0.57","0.0","0.0","56","50","55",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-07","0.02","0.0","0.0","59","34","36","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-08","0.17","0.0","0.0","37","30","30","0.0","    1",,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2017-11-09","0.00","0.0","0.0","44","29","31","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-10","0.00","0.0","0.0","44","28","29","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-11","0.00","0.0","0.0","30","15","17","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-12","0.00","0.0","0.0","32","17","26","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-13","0.01","0.0","0.0","43","26","35","0.0",,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2017-11-14","0.00","0.0","0.0","44","35","39","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-15","0.00","0.0","0.0","41","28","28",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-16","0.03","0.0","0.0","45","28","42",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-17","0.01","0.0","0.0","47","34","34","0.0",,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2017-11-18","0.00","0.0","0.0","43","30","37","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-19","1.07","0.0","0.0","48","35","40",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2017-11-20","0.05","0.3","0.0","40","30","32","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-21","0.00","0.0","0.0","43","29","31","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-22","0.00","0.0","0.0","56","31","42","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-23","0.00","0.0","0.0","42","30","30","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-24","0.00","0.0","0.0","39","29","29","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-25","0.00","0.0","0.0","51","28","33","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-26","0.02","0.0","0.0","54","33","37","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-27","0.00","0.0","0.0","39","32","37","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-28","0.00","0.0","0.0","47","31","32","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-29","0.00","0.0","0.0","55","32","54","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-11-30","0.00","0.0","0.0","55","30","31","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-01","0.03","0.0","0.0","48","31","39","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-02","0.00","0.0","0.0","48","28","28","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-03","0.00","0.0","0.0","44","28","30","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-04","0.00","0.0","0.0","50","28","29","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-05","0.02","0.0","0.0","48","29","46","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-06","0.45","0.0","0.0","48","30","30",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-07","0.00","0.0","0.0","41","29","32","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-08","0.00","0.0","0.0","39","25","25","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-09","0.00","0.0","0.0","28","23","25","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-10","0.00","0.0","0.0","29","25","28","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-11","0.00","0.0","0.0","31","28","31","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-12","0.00","0.0","0.0","37","30","37","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-13","0.00","0.0","0.0","37","13","15","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-14","0.27","4.3","4.0","21","15","19",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-15","0.00","0.0","3.0","25","12","16",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-16","0.02","0.2","3.0","28","16","28","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-17","0.00","0.0","2.0","37","25","28",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-18","0.00","0.0","1.0","35","28","32",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-19","0.00","0.0","0.0","45","32","45",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-20","0.00","0.0","0.0","52","37","37",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-21","0.00","0.0","0.0","40","27","29",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-22","0.00","0.0","0.0","39","29","36",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-23","0.08","0.0","0.0","41","36","39",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-24","0.18","0.0","0.0","43","31","32","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-25","0.06","0.5","1.0","37","24","24",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-26","0.00","0.0","0.0","24","14","14",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-27","0.00","0.0","0.0","21","11","11",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-28","0.00","0.0","0.0","16","4","4",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-29","0.00","0.0","0.0","15","4","8",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-30","0.08","1.3","1.0","16","8","15",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2017-12-31","0.03","0.3","1.0","19","5","6",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-01","0.00","0.0","1.0","13","0","0",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-02","0.00","0.0","1.0","13","0","10",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-03","0.00","0.0","1.0","16","4","4",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-04","0.00","0.0","1.0","26","4","18","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-05","0.00","0.0","1.0","20","5","5",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-06","0.00","0.0","1.0","9","1","2",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-07","0.00","0.0","1.0","9","-1","0",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-08","0.00","0.0","1.0","22","0","22","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-09","0.00","0.0","0.0","38","22","34","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-10","0.00","0.0","0.0","37","21","22","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-11","0.00","0.0","0.0","40","22","38","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-12","0.37","0.0","0.0","59","36","59",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-13","1.67","2.0","2.0","61","19","20","0.0",,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2018-01-14","0.00","0.0","2.0","21","6","7",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-15","0.00","0.0","2.0","18","5","8","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-16","0.02","0.3","2.0","22","6","22","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-17","0.17","2.0","4.0","26","9","9",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-18","0.00","0.0","3.0","19","6","14","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-19","0.00","0.0","2.0","28","14","25",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-20","0.00","0.0","2.0","42","25","38","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-21","0.00","0.0","0.0","47","38","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-22","0.04","0.0","0.0","43","39","39","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-23","0.13","0.0","0.0","50","39","46","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-24","0.08","0.0","0.0","48","31","31",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-25","0.00","0.0","0.0","31","20","21","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-26","0.00","0.0","0.0","30","19","20","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-27","0.00","0.0","0.0","42","19","27","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-28","0.06","0.0","0.0","49","27","43","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-29","0.00","0.0","0.0","46","27","30","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-30","0.07","0.7","1.0","39","25","25","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-01-31","0.00","0.0","0.0","25","13","14",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-01","0.00","0.0","0.0","33","13","32","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-02","0.01","0.0","0.0","46","17","17","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-03","0.00","0.0","0.0","17","9","10","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-04","0.03","0.4","0.0","31","10","29",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-05","0.31","3.0","3.0","32","17","17",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-06","0.00","0.0","3.0","24","16","21","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-07","0.14","0.8","4.0","28","21","25",,,,"    1",,"    1",
"USC00368449","STATE COLLEGE, PA US","2018-02-08","0.62","2.4","5.0","33","15","16","2.4","    1",,"    1",,"    1",
"USC00368449","STATE COLLEGE, PA US","2018-02-09","0.00","0.1","5.0","24","12","16",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-10","0.03","0.4","5.0","35","15","32",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-11","0.19","0.0","2.0","43","32","35",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-12","0.17","0.0","2.0","45","31","31","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-13","0.00","0.0","1.0","39","19","20",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-14","0.00","0.0","1.0","37","20","35",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2018-02-15","0.29","0.0","0.0","46","34","41","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-16","1.17","0.0","0.0","64","40","49","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-17","0.09","0.0","0.0","49","22","23","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-18","0.22","2.6","3.0","33","22","33","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-19","0.00","0.0","0.0","40","29","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-20","0.33","0.0","0.0","41","35","35",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-21","0.00","0.0","0.0","72","35","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-22","0.06","0.0","0.0","73","36","36","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-23","0.83","0.0","0.0","38","34","36","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-24","0.27","0.0","0.0","41","36","40","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-25","1.07","0.0","0.0","44","40","43","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-26","0.03","0.0","0.0","53","38","38","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-27","0.00","0.0","0.0","51","29","30","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-02-28","0.00","0.0","0.0","55","30","33",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-01","0.00","0.0","0.0","64","33","47","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-02","0.81","0.6","1.0","51","29","31","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-03","0.00","0.0","0.0","34","29","30","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-04","0.00","0.0","0.0","35","27","27","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-05","0.00","0.0","0.0","41","22","23","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-06","0.00","0.0","0.0","40","22","25","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-07","0.09","0.8","1.0","37","25","32","0.8",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-08","0.05","0.0","0.0","38","26","26",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-09","0.05","0.6","1.0","31","25","26","0.6",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-10","0.00","0.0","0.0","32","24","25",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-11","0.00","0.0","0.0","36","20","23","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-12","0.00","0.0","0.0","41","23","26",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-13","0.03","0.3","0.0","35","26","26",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-14","0.00","0.0","0.0","34","24","26","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-15","0.00","0.0","0.0","30","25","28","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-16","0.02","0.1","0.0","36","23","24","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-17","0.00","0.0","0.0","32","20","21","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-18","0.00","0.0","0.0","43","21","29",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-19","0.00","0.0","0.0","50","29","34",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-20","0.00","0.0","0.0","46","26","26",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-21","0.11","1.2","1.0","36","26","27","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-22","0.28","3.3","3.0","34","26","27","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-23","0.00","0.0","0.0","43","26","28",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-24","0.00","0.0","0.0","40","26","27","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-25","0.00","0.0","0.0","47","22","23","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-26","0.00","0.0","0.0","43","23","28","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-27","0.00","0.0","0.0","47","28","35","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-28","0.15","0.0","0.0","37","35","37","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-29","0.07","0.0","0.0","46","37","45","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-30","0.25","0.0","0.0","58","44","45",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-03-31","0.02","0.0","0.0","45","27","29","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-01","0.05","0.0","0.0","57","29","41","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-02","0.52","4.5","4.0","50","32","33","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-03","0.06","0.0","0.0","44","32","38","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-04","0.48","0.0","0.0","52","38","52","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-05","0.03","0.1","0.0","53","26","28","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-06","0.00","0.0","0.0","39","27","31","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-07","0.02","0.0","0.0","55","27","28","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-08","0.00","0.0","0.0","35","24","26","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-09","0.00","0.0","0.0","37","26","28","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-10","0.04","1.0","0.0","39","28","32","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-11","0.00","0.0","0.0","43","28","31","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-12","0.05","0.0","0.0","48","31","40","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-13","0.03","0.0","0.0","73","40","66","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-14","0.00","0.0","0.0","82","57","60","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-15","0.00","0.0","0.0","84","43","49","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-16","1.56","0.0","0.0","49","38","41","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-17","0.21","0.0","0.0","43","32","33","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-18","0.02","0.0","0.0","36","31","33","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-19","0.10","0.0","0.0","51","33","37","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-20","0.09","0.0","0.0","39","31","33","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-21","0.00","0.0","0.0","52","31","34","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-22","0.00","0.0","0.0","59","34","42","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-23","0.00","0.0","0.0","64","38","44","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-24","0.00","0.0","0.0","69","44","52","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-25","0.19","0.0","0.0","58","49","49","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-26","0.01","0.0","0.0","59","42","42","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-27","0.01","0.0","0.0","63","42","50","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-28","0.40","0.0","0.0","63","41","47","0.0",,"    1",,"    1",,
"USC00368449","STATE COLLEGE, PA US","2018-04-29","0.01","0.0","0.0","62","36","36","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-04-30","0.00","0.0","0.0","45","34","38","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-01","0.00","0.0","0.0","66","38","53",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-02","0.00","0.0","0.0","80","52","64",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-03","0.00","0.0","0.0","84","64","75","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-04","0.19","0.0","0.0","86","65","67",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-05","0.11","0.0","0.0","80","51","54","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-06","0.33","0.0","0.0","71","52","53",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-07","0.34","0.0","0.0","54","44","48","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-08","0.00","0.0","0.0","65","47","53","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-09","0.00","0.0","0.0","75","53","58","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-10","0.02","0.0","0.0","78","58","60","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-11","0.04","0.0","0.0","77","57","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-12","0.63","0.0","0.0","67","48","51","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-13","0.21","0.0","0.0","77","51","53","0.0","    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-14","0.43","0.0","0.0","61","52","56","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-15","0.00","0.0","0.0","76","56","64","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-16","0.44","0.0","0.0","85","57","58","0.0",,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-17","0.12","0.0","0.0","61","57","59","0.0","    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-18","0.00","0.0","0.0","75","59","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-19","0.44","0.0","0.0","71","49","51","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-20","0.02","0.0","0.0","62","51","62",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-21","0.01","0.0","0.0","75","54","58",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-22","0.00","0.0","0.0","74","58","63","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-23","0.58","0.0","0.0","72","63","64",,,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-24","0.00","0.0","0.0","75","53","59","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-25","0.00","0.0","0.0","81","57","61","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-26","0.00","0.0","0.0","84","61","68","0.0",,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-27","0.06","0.0","0.0","86","65","66",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2018-05-28","0.19","0.0","0.0","76","65","67",,,,,,,
